date,division,cpi_index
2023-02-01,Education Services,123.52557877428303
2023-03-01,Education Services,127.39043438650157
2023-04-01,Education Services,127.39043438650157
2023-05-01,Education Services,127.38906157255006
2023-06-01,Education Services,128.18923425179105
2023-07-01,Education Services,128.18923425179105
2023-08-01,Education Services,128.18923425179105
2023-09-01,Education Services,128.18786143783956
2023-10-01,Education Services,131.0635557214613
2023-11-01,Education Services,131.06355588562445
2023-12-01,Education Services,131.06355588562445
2024-01-01,Education Services,131.06355588562445
2024-02-01,Education Services,141.4745401817721
2024-03-01,Education Services,141.4745401817721
2024-04-01,Education Services,141.4745401817721
2024-05-01,Education Services,141.4745401817721
2024-06-01,Education Services,143.68132583682313
2024-07-01,Education Services,143.68132583682313
2024-08-01,Education Services,143.68269865077468
2024-09-01,Education Services,143.68269865077468
2024-10-01,Education Services,144.5100630738145
2024-11-01,Education Services,144.5100645402846
2024-12-01,Education Services,144.5100630738145
2025-01-01,Education Services,144.5100630738145
2025-02-01,Education Services,150.8757102151168
2025-03-01,Education Services,150.88709580439107
2025-04-01,Education Services,150.88709580439107
2025-05-01,Education Services,150.88709580439107
2025-06-01,Education Services,152.79455886596614
2025-07-01,Education Services,152.79455886596614
2025-08-01,Education Services,152.79455886596614
2025-09-01,Education Services,152.79455886596614
2025-10-01,Education Services,155.4694394566779
2025-11-01,Education Services,155.4694394566779
2025-12-01,Education Services,155.46943992323472
2026-01-01,Education Services,155.4694394566779
2026-02-01,Education Services,157.01976837393173
2026-03-01,Education Services,157.0386782948724
2026-04-01,Education Services,157.03780643522578
2026-05-01,Education Services,157.04001143299163
2026-06-01,Education Services,161.57576756454998
2026-07-01,Education Services,161.57714037850153
2026-08-01,Education Services,161.57714037850153
2017-07-01,Restaurants and Accommodation Services,102.38112388192876
2017-08-01,Restaurants and Accommodation Services,102.26387977991072
2017-09-01,Restaurants and Accommodation Services,102.38834802913631
2017-10-01,Restaurants and Accommodation Services,103.07223662439554
2017-11-01,Restaurants and Accommodation Services,103.39638689500708
2017-12-01,Restaurants and Accommodation Services,103.85319293355572
2018-01-01,Restaurants and Accommodation Services,103.9941798349402
2018-02-01,Restaurants and Accommodation Services,104.21974974823551
2018-03-01,Restaurants and Accommodation Services,104.39046786861944
2018-04-01,Restaurants and Accommodation Services,104.48447154642116
2018-05-01,Restaurants and Accommodation Services,104.78382779953553
2018-06-01,Restaurants and Accommodation Services,104.84940139128119
2018-07-01,Restaurants and Accommodation Services,105.12058212867227
2018-08-01,Restaurants and Accommodation Services,105.26777241696014
2018-09-01,Restaurants and Accommodation Services,105.02639024642507
2018-10-01,Restaurants and Accommodation Services,105.3277676271518
2018-11-01,Restaurants and Accommodation Services,105.59315006758762
2018-12-01,Restaurants and Accommodation Services,105.90363420576276
2019-01-01,Restaurants and Accommodation Services,106.57854804575115
2019-02-01,Restaurants and Accommodation Services,106.4274422621469
2019-03-01,Restaurants and Accommodation Services,106.72374158617907
2019-04-01,Restaurants and Accommodation Services,106.82992190580936
2019-05-01,Restaurants and Accommodation Services,107.00551682528645
2019-06-01,Restaurants and Accommodation Services,106.79235576745837
2019-07-01,Restaurants and Accommodation Services,106.90836468167812
2019-08-01,Restaurants and Accommodation Services,107.33152778646208
2019-09-01,Restaurants and Accommodation Services,107.60749241134047
2019-10-01,Restaurants and Accommodation Services,107.54988231142693
2019-11-01,Restaurants and Accommodation Services,107.83192454125268
2019-12-01,Restaurants and Accommodation Services,107.77500207258025
2020-01-01,Restaurants and Accommodation Services,107.97124024461071
2020-02-01,Restaurants and Accommodation Services,108.42727822147594
2020-03-01,Restaurants and Accommodation Services,108.37198837458243
2020-04-01,Restaurants and Accommodation Services,108.71645190171465
2020-05-01,Restaurants and Accommodation Services,108.80397423715597
2020-06-01,Restaurants and Accommodation Services,108.67677292291943
2020-07-01,Restaurants and Accommodation Services,108.1751220583132
2020-08-01,Restaurants and Accommodation Services,107.97288528529954
2020-09-01,Restaurants and Accommodation Services,107.94874772401697
2020-10-01,Restaurants and Accommodation Services,108.15745849835169
2020-11-01,Restaurants and Accommodation Services,107.53087823964042
2020-12-01,Restaurants and Accommodation Services,107.49315972533337
2021-01-01,Restaurants and Accommodation Services,107.91795583751083
2021-02-01,Restaurants and Accommodation Services,108.30885833871103
2021-03-01,Restaurants and Accommodation Services,108.83835575264824
2021-04-01,Restaurants and Accommodation Services,108.7710803371354
2021-05-01,Restaurants and Accommodation Services,109.57596057712273
2021-06-01,Restaurants and Accommodation Services,108.93076566770964
2021-07-01,Restaurants and Accommodation Services,109.54681575505053
2021-08-01,Restaurants and Accommodation Services,109.62245793983234
2021-09-01,Restaurants and Accommodation Services,109.65441102690794
2021-10-01,Restaurants and Accommodation Services,109.67416303009401
2021-11-01,Restaurants and Accommodation Services,110.24041072865703
2021-12-01,Restaurants and Accommodation Services,109.35078478802112
2022-01-01,Restaurants and Accommodation Services,110.4441406459832
2022-02-01,Restaurants and Accommodation Services,111.77937744868176
2022-03-01,Restaurants and Accommodation Services,113.60188591739482
2022-04-01,Restaurants and Accommodation Services,114.24236189968877
2022-05-01,Restaurants and Accommodation Services,114.29502604106523
2022-06-01,Restaurants and Accommodation Services,115.55788777406303
2022-07-01,Restaurants and Accommodation Services,115.98964528640866
2022-08-01,Restaurants and Accommodation Services,117.10696915412294
2022-09-01,Restaurants and Accommodation Services,117.82959582675252
2022-10-01,Restaurants and Accommodation Services,118.44618676503288
2022-11-01,Restaurants and Accommodation Services,118.47742578639017
2022-12-01,Restaurants and Accommodation Services,118.16211019149128
2023-01-01,Restaurants and Accommodation Services,118.06873273503655
2023-02-01,Restaurants and Accommodation Services,118.89055658087264
2023-03-01,Restaurants and Accommodation Services,120.77393985743656
2023-04-01,Restaurants and Accommodation Services,120.17142061981649
2023-05-01,Restaurants and Accommodation Services,120.46269219316666
2023-06-01,Restaurants and Accommodation Services,122.17976945730146
2023-07-01,Restaurants and Accommodation Services,122.18303418254935
2023-08-01,Restaurants and Accommodation Services,122.954684661662
2023-09-01,Restaurants and Accommodation Services,122.80983999302634
2023-10-01,Restaurants and Accommodation Services,123.4122733437503
2023-11-01,Restaurants and Accommodation Services,123.56432169845692
2023-12-01,Restaurants and Accommodation Services,123.30726436339931
2024-01-01,Restaurants and Accommodation Services,123.80197426834103
2024-02-01,Restaurants and Accommodation Services,126.00724754590422
2024-03-01,Restaurants and Accommodation Services,126.46444944516176
2024-04-01,Restaurants and Accommodation Services,126.42086247855248
2024-05-01,Restaurants and Accommodation Services,126.7321403052272
2024-06-01,Restaurants and Accommodation Services,127.19855533992057
2024-07-01,Restaurants and Accommodation Services,127.16134682426153
2024-08-01,Restaurants and Accommodation Services,127.08638888494323
2024-09-01,Restaurants and Accommodation Services,127.313171188216
2024-10-01,Restaurants and Accommodation Services,128.1612111932764
2024-11-01,Restaurants and Accommodation Services,128.30744056087013
2024-12-01,Restaurants and Accommodation Services,129.23501743753647
2025-01-01,Restaurants and Accommodation Services,129.77356697540702
2025-02-01,Restaurants and Accommodation Services,130.7481418639926
2025-03-01,Restaurants and Accommodation Services,131.37597218872375
2025-04-01,Restaurants and Accommodation Services,131.6899602129255
2025-05-01,Restaurants and Accommodation Services,132.6153181680176
2025-06-01,Restaurants and Accommodation Services,133.12464055372243
2025-07-01,Restaurants and Accommodation Services,133.45699204619478
2025-08-01,Restaurants and Accommodation Services,134.20712279858793
2025-09-01,Restaurants and Accommodation Services,134.40079727415718
2025-10-01,Restaurants and Accommodation Services,134.8175716571981
2025-11-01,Restaurants and Accommodation Services,134.95418709086172
2025-12-01,Restaurants and Accommodation Services,135.30656342301734
2026-01-01,Restaurants and Accommodation Services,135.45839565322223
2026-02-01,Restaurants and Accommodation Services,135.932160096995
2026-03-01,Restaurants and Accommodation Services,136.1902336170637
2026-04-01,Restaurants and Accommodation Services,136.6328738045383
2026-05-01,Restaurants and Accommodation Services,137.02116512185614
2026-06-01,Restaurants and Accommodation Services,137.52282702122602
2026-07-01,Restaurants and Accommodation Services,137.72174110705225
2026-08-01,Restaurants and Accommodation Services,137.61280328346757
2017-07-01,Insurance and Financial Services,102.21671268667764
2017-08-01,Insurance and Financial Services,102.28742652065486
2017-09-01,Insurance and Financial Services,102.27335067807148
2017-10-01,Insurance and Financial Services,102.82405347306454
2017-11-01,Insurance and Financial Services,102.9902219938227
2017-12-01,Insurance and Financial Services,103.16260408618832
2018-01-01,Insurance and Financial Services,103.16260408618832
2018-02-01,Insurance and Financial Services,103.13188386774063
2018-03-01,Insurance and Financial Services,103.1489359194722
2018-04-01,Insurance and Financial Services,105.99095766670693
2018-05-01,Insurance and Financial Services,105.87256190176032
2018-06-01,Insurance and Financial Services,105.43158140825274
2018-07-01,Insurance and Financial Services,113.61883939704921
2018-08-01,Insurance and Financial Services,113.92491884807106
2018-09-01,Insurance and Financial Services,114.07149374841298
2018-10-01,Insurance and Financial Services,113.96522550202073
2018-11-01,Insurance and Financial Services,113.96464158146063
2018-12-01,Insurance and Financial Services,114.01063505710077
2019-01-01,Insurance and Financial Services,113.84195101367155
2019-02-01,Insurance and Financial Services,113.84195101367155
2019-03-01,Insurance and Financial Services,114.04205723046495
2019-04-01,Insurance and Financial Services,104.84904182438548
2019-05-01,Insurance and Financial Services,104.40442376268501
2019-06-01,Insurance and Financial Services,104.39985225152634
2019-07-01,Insurance and Financial Services,112.59320154204188
2019-08-01,Insurance and Financial Services,118.83883125681389
2019-09-01,Insurance and Financial Services,120.42171571505106
2019-10-01,Insurance and Financial Services,110.3231458593908
2019-11-01,Insurance and Financial Services,105.71855564126331
2019-12-01,Insurance and Financial Services,105.90193081482765
2020-01-01,Insurance and Financial Services,116.63053328972644
2020-02-01,Insurance and Financial Services,116.63053328972644
2020-03-01,Insurance and Financial Services,116.63053328972644
2020-04-01,Insurance and Financial Services,116.63053328972644
2020-05-01,Insurance and Financial Services,114.37588751365995
2020-06-01,Insurance and Financial Services,114.37588751365995
2020-07-01,Insurance and Financial Services,114.39368872555887
2020-08-01,Insurance and Financial Services,114.39274512805758
2020-09-01,Insurance and Financial Services,114.39274512805758
2020-10-01,Insurance and Financial Services,113.9762153460909
2020-11-01,Insurance and Financial Services,113.99879491341376
2020-12-01,Insurance and Financial Services,113.99879491341376
2021-01-01,Insurance and Financial Services,113.99879491341376
2021-02-01,Insurance and Financial Services,113.99879491341376
2021-03-01,Insurance and Financial Services,113.99879491341376
2021-04-01,Insurance and Financial Services,113.99879491341376
2021-05-01,Insurance and Financial Services,113.6222589317678
2021-06-01,Insurance and Financial Services,113.6222589317678
2021-07-01,Insurance and Financial Services,115.2223245267066
2021-08-01,Insurance and Financial Services,115.31204329507733
2021-09-01,Insurance and Financial Services,116.85365755632334
2021-10-01,Insurance and Financial Services,116.86050097176181
2021-11-01,Insurance and Financial Services,116.86136988713075
2021-12-01,Insurance and Financial Services,116.86136988713075
2022-01-01,Insurance and Financial Services,116.86136988713075
2022-02-01,Insurance and Financial Services,116.86571446397555
2022-03-01,Insurance and Financial Services,116.86571446397555
2022-04-01,Insurance and Financial Services,116.77829216415314
2022-05-01,Insurance and Financial Services,116.84453780910245
2022-06-01,Insurance and Financial Services,116.47962680325529
2022-07-01,Insurance and Financial Services,116.64979288295636
2022-08-01,Insurance and Financial Services,116.69659661560522
2022-09-01,Insurance and Financial Services,116.69659661560522
2022-10-01,Insurance and Financial Services,116.72509055942797
2022-11-01,Insurance and Financial Services,116.72509055942797
2022-12-01,Insurance and Financial Services,116.72509055942797
2023-01-01,Insurance and Financial Services,116.54060111458298
2023-02-01,Insurance and Financial Services,116.53981721777623
2023-03-01,Insurance and Financial Services,116.53981721777623
2023-04-01,Insurance and Financial Services,121.4859830563475
2023-05-01,Insurance and Financial Services,121.4859830563475
2023-06-01,Insurance and Financial Services,121.4859830563475
2023-07-01,Insurance and Financial Services,121.4859830563475
2023-08-01,Insurance and Financial Services,121.4772939026579
2023-09-01,Insurance and Financial Services,121.4639943458024
2023-10-01,Insurance and Financial Services,123.1928618940936
2023-11-01,Insurance and Financial Services,123.17403539443282
2023-12-01,Insurance and Financial Services,123.18417274040401
2024-01-01,Insurance and Financial Services,123.27189804300174
2024-02-01,Insurance and Financial Services,123.28789514151265
2024-03-01,Insurance and Financial Services,127.05708942256015
2024-04-01,Insurance and Financial Services,127.07205323317854
2024-05-01,Insurance and Financial Services,127.07205323317854
2024-06-01,Insurance and Financial Services,127.07205323317854
2024-07-01,Insurance and Financial Services,127.03417528698164
2024-08-01,Insurance and Financial Services,126.28548449206686
2024-09-01,Insurance and Financial Services,126.28548449206686
2024-10-01,Insurance and Financial Services,126.40674483579384
2024-11-01,Insurance and Financial Services,133.45412072540924
2024-12-01,Insurance and Financial Services,133.45412072540924
2025-01-01,Insurance and Financial Services,142.73264743570547
2025-02-01,Insurance and Financial Services,142.73264743570547
2025-03-01,Insurance and Financial Services,143.73395619272213
2025-04-01,Insurance and Financial Services,143.73147852611507
2025-05-01,Insurance and Financial Services,143.73147852611507
2025-06-01,Insurance and Financial Services,143.73147852611507
2025-07-01,Insurance and Financial Services,146.9922974686518
2025-08-01,Insurance and Financial Services,146.9922974686518
2025-09-01,Insurance and Financial Services,146.9973997814831
2025-10-01,Insurance and Financial Services,146.9824651687259
2025-11-01,Insurance and Financial Services,146.98886221538106
2025-12-01,Insurance and Financial Services,146.98886221538106
2026-01-01,Insurance and Financial Services,160.35351624793694
2026-02-01,Insurance and Financial Services,160.35351624793694
2026-03-01,Insurance and Financial Services,160.36597081899933
2026-04-01,Insurance and Financial Services,161.81081159010068
2026-05-01,Insurance and Financial Services,161.84396902825293
2026-06-01,Insurance and Financial Services,161.8439559881446
2026-07-01,Insurance and Financial Services,161.85979438608
2026-08-01,Insurance and Financial Services,161.85979438608
2017-07-01,"Personal Care, Social Protection and Miscellaneous Goods",100.77895207640222
2017-08-01,"Personal Care, Social Protection and Miscellaneous Goods",101.02536869095603
2017-09-01,"Personal Care, Social Protection and Miscellaneous Goods",100.64797213600453
2017-10-01,"Personal Care, Social Protection and Miscellaneous Goods",100.74848078921872
2017-11-01,"Personal Care, Social Protection and Miscellaneous Goods",100.80122793958054
2017-12-01,"Personal Care, Social Protection and Miscellaneous Goods",101.13609165056391
2018-01-01,"Personal Care, Social Protection and Miscellaneous Goods",101.2005831102169
2018-02-01,"Personal Care, Social Protection and Miscellaneous Goods",101.5759867808694
2018-03-01,"Personal Care, Social Protection and Miscellaneous Goods",101.92444878287334
2018-04-01,"Personal Care, Social Protection and Miscellaneous Goods",101.51671998995336
2018-05-01,"Personal Care, Social Protection and Miscellaneous Goods",102.19454289486715
2018-06-01,"Personal Care, Social Protection and Miscellaneous Goods",102.58206936098269
2018-07-01,"Personal Care, Social Protection and Miscellaneous Goods",102.68886154179518
2018-08-01,"Personal Care, Social Protection and Miscellaneous Goods",103.29588508652455
2018-09-01,"Personal Care, Social Protection and Miscellaneous Goods",103.79626560934368
2018-10-01,"Personal Care, Social Protection and Miscellaneous Goods",103.66807899747806
2018-11-01,"Personal Care, Social Protection and Miscellaneous Goods",103.60790993984692
2018-12-01,"Personal Care, Social Protection and Miscellaneous Goods",103.7910731571703
2019-01-01,"Personal Care, Social Protection and Miscellaneous Goods",104.18966568841753
2019-02-01,"Personal Care, Social Protection and Miscellaneous Goods",105.0100872415883
2019-03-01,"Personal Care, Social Protection and Miscellaneous Goods",106.1004790024256
2019-04-01,"Personal Care, Social Protection and Miscellaneous Goods",106.44339312168816
2019-05-01,"Personal Care, Social Protection and Miscellaneous Goods",106.58573772599273
2019-06-01,"Personal Care, Social Protection and Miscellaneous Goods",106.8734282305332
2019-07-01,"Personal Care, Social Protection and Miscellaneous Goods",107.71074841011311
2019-08-01,"Personal Care, Social Protection and Miscellaneous Goods",108.20094200301408
2019-09-01,"Personal Care, Social Protection and Miscellaneous Goods",109.51592928049509
2019-10-01,"Personal Care, Social Protection and Miscellaneous Goods",109.90550328240737
2019-11-01,"Personal Care, Social Protection and Miscellaneous Goods",110.22938934274156
2019-12-01,"Personal Care, Social Protection and Miscellaneous Goods",110.4241115161227
2020-01-01,"Personal Care, Social Protection and Miscellaneous Goods",110.31833811980668
2020-02-01,"Personal Care, Social Protection and Miscellaneous Goods",110.26902902469928
2020-03-01,"Personal Care, Social Protection and Miscellaneous Goods",110.45632942212897
2020-04-01,"Personal Care, Social Protection and Miscellaneous Goods",110.44226944764148
2020-05-01,"Personal Care, Social Protection and Miscellaneous Goods",111.00081035965016
2020-06-01,"Personal Care, Social Protection and Miscellaneous Goods",111.21693622704699
2020-07-01,"Personal Care, Social Protection and Miscellaneous Goods",111.40083957166624
2020-08-01,"Personal Care, Social Protection and Miscellaneous Goods",111.85226602319374
2020-09-01,"Personal Care, Social Protection and Miscellaneous Goods",111.84657844661517
2020-10-01,"Personal Care, Social Protection and Miscellaneous Goods",111.76232858559874
2020-11-01,"Personal Care, Social Protection and Miscellaneous Goods",112.60889500722834
2020-12-01,"Personal Care, Social Protection and Miscellaneous Goods",112.54900394406468
2021-01-01,"Personal Care, Social Protection and Miscellaneous Goods",112.64880854013924
2021-02-01,"Personal Care, Social Protection and Miscellaneous Goods",112.47728423997381
2021-03-01,"Personal Care, Social Protection and Miscellaneous Goods",112.53604023070179
2021-04-01,"Personal Care, Social Protection and Miscellaneous Goods",113.23426675694263
2021-05-01,"Personal Care, Social Protection and Miscellaneous Goods",113.57428579648567
2021-06-01,"Personal Care, Social Protection and Miscellaneous Goods",113.37110494212932
2021-07-01,"Personal Care, Social Protection and Miscellaneous Goods",113.89694905342888
2021-08-01,"Personal Care, Social Protection and Miscellaneous Goods",113.87231285751905
2021-09-01,"Personal Care, Social Protection and Miscellaneous Goods",115.07027596203754
2021-10-01,"Personal Care, Social Protection and Miscellaneous Goods",114.97702493875796
2021-11-01,"Personal Care, Social Protection and Miscellaneous Goods",115.15000719611916
2021-12-01,"Personal Care, Social Protection and Miscellaneous Goods",115.717225765572
2022-01-01,"Personal Care, Social Protection and Miscellaneous Goods",117.20875186852354
2022-02-01,"Personal Care, Social Protection and Miscellaneous Goods",117.64812576381455
2022-03-01,"Personal Care, Social Protection and Miscellaneous Goods",117.72431577630779
2022-04-01,"Personal Care, Social Protection and Miscellaneous Goods",116.77346254999341
2022-05-01,"Personal Care, Social Protection and Miscellaneous Goods",118.02685535163167
2022-06-01,"Personal Care, Social Protection and Miscellaneous Goods",118.731146210669
2022-07-01,"Personal Care, Social Protection and Miscellaneous Goods",120.00515759727524
2022-08-01,"Personal Care, Social Protection and Miscellaneous Goods",121.48917142039953
2022-09-01,"Personal Care, Social Protection and Miscellaneous Goods",123.28832400686731
2022-10-01,"Personal Care, Social Protection and Miscellaneous Goods",123.57981948041574
2022-11-01,"Personal Care, Social Protection and Miscellaneous Goods",125.38985813142817
2022-12-01,"Personal Care, Social Protection and Miscellaneous Goods",126.51831583205663
2023-01-01,"Personal Care, Social Protection and Miscellaneous Goods",126.32962625074356
2023-02-01,"Personal Care, Social Protection and Miscellaneous Goods",127.46845766222253
2023-03-01,"Personal Care, Social Protection and Miscellaneous Goods",127.88124175816489
2023-04-01,"Personal Care, Social Protection and Miscellaneous Goods",128.57380836132464
2023-05-01,"Personal Care, Social Protection and Miscellaneous Goods",129.1399751938767
2023-06-01,"Personal Care, Social Protection and Miscellaneous Goods",129.90736749814613
2023-07-01,"Personal Care, Social Protection and Miscellaneous Goods",130.8790715978552
2023-08-01,"Personal Care, Social Protection and Miscellaneous Goods",131.04113924570618
2023-09-01,"Personal Care, Social Protection and Miscellaneous Goods",131.39981140758752
2023-10-01,"Personal Care, Social Protection and Miscellaneous Goods",132.00647622389104
2023-11-01,"Personal Care, Social Protection and Miscellaneous Goods",132.34944215200443
2023-12-01,"Personal Care, Social Protection and Miscellaneous Goods",133.27933639304416
2024-01-01,"Personal Care, Social Protection and Miscellaneous Goods",134.41692695688633
2024-02-01,"Personal Care, Social Protection and Miscellaneous Goods",135.1816271697015
2024-03-01,"Personal Care, Social Protection and Miscellaneous Goods",135.44456189132384
2024-04-01,"Personal Care, Social Protection and Miscellaneous Goods",135.42237633177686
2024-05-01,"Personal Care, Social Protection and Miscellaneous Goods",135.90319943375877
2024-06-01,"Personal Care, Social Protection and Miscellaneous Goods",136.66076777102782
2024-07-01,"Personal Care, Social Protection and Miscellaneous Goods",137.14541613886496
2024-08-01,"Personal Care, Social Protection and Miscellaneous Goods",137.28448000835613
2024-09-01,"Personal Care, Social Protection and Miscellaneous Goods",137.77278418162948
2024-10-01,"Personal Care, Social Protection and Miscellaneous Goods",137.9963475656206
2024-11-01,"Personal Care, Social Protection and Miscellaneous Goods",137.52268047061798
2024-12-01,"Personal Care, Social Protection and Miscellaneous Goods",137.7599670059709
2025-01-01,"Personal Care, Social Protection and Miscellaneous Goods",137.7557757620944
2025-02-01,"Personal Care, Social Protection and Miscellaneous Goods",137.90491886115527
2025-03-01,"Personal Care, Social Protection and Miscellaneous Goods",137.95769240627652
2025-04-01,"Personal Care, Social Protection and Miscellaneous Goods",138.0900171264487
2025-05-01,"Personal Care, Social Protection and Miscellaneous Goods",138.14732492916124
2025-06-01,"Personal Care, Social Protection and Miscellaneous Goods",138.45965257581426
2025-07-01,"Personal Care, Social Protection and Miscellaneous Goods",139.14420111007047
2025-08-01,"Personal Care, Social Protection and Miscellaneous Goods",140.12596732346123
2025-09-01,"Personal Care, Social Protection and Miscellaneous Goods",139.91601196047532
2025-10-01,"Personal Care, Social Protection and Miscellaneous Goods",139.86123261937715
2025-11-01,"Personal Care, Social Protection and Miscellaneous Goods",140.54667895467344
2025-12-01,"Personal Care, Social Protection and Miscellaneous Goods",140.70322179507005
2026-01-01,"Personal Care, Social Protection and Miscellaneous Goods",140.5073672162536
2026-02-01,"Personal Care, Social Protection and Miscellaneous Goods",140.8962884289133
2026-03-01,"Personal Care, Social Protection and Miscellaneous Goods",140.95600999954792
2026-04-01,"Personal Care, Social Protection and Miscellaneous Goods",140.94156232447918
2026-05-01,"Personal Care, Social Protection and Miscellaneous Goods",141.1218396494463
2026-06-01,"Personal Care, Social Protection and Miscellaneous Goods",141.0897740796285
2026-07-01,"Personal Care, Social Protection and Miscellaneous Goods",141.70010606641566
2026-08-01,"Personal Care, Social Protection and Miscellaneous Goods",141.99895297442163
2017-07-01,Headline (Grand Total),102.28391511657036
2017-08-01,Headline (Grand Total),102.54297221882636
2017-09-01,Headline (Grand Total),103.2125114776846
2017-10-01,Headline (Grand Total),103.51145545502249
2017-11-01,Headline (Grand Total),103.58478206581142
2017-12-01,Headline (Grand Total),103.83570148135026
2018-01-01,Headline (Grand Total),103.68797140845732
2018-02-01,Headline (Grand Total),104.03006245673875
2018-03-01,Headline (Grand Total),104.32732287263012
2018-04-01,Headline (Grand Total),104.84004698149397
2018-05-01,Headline (Grand Total),105.49991009161657
2018-06-01,Headline (Grand Total),105.06293223675566
2018-07-01,Headline (Grand Total),105.41828888092226
2018-08-01,Headline (Grand Total),105.82032106192561
2018-09-01,Headline (Grand Total),106.53382345526465
2018-10-01,Headline (Grand Total),106.4280950544283
2018-11-01,Headline (Grand Total),106.41729255144205
2018-12-01,Headline (Grand Total),106.25370103359307
2019-01-01,Headline (Grand Total),106.36164381188317
2019-02-01,Headline (Grand Total),106.19210774270157
2019-03-01,Headline (Grand Total),107.028433651355
2019-04-01,Headline (Grand Total),107.38517509651453
2019-05-01,Headline (Grand Total),107.72187492799041
2019-06-01,Headline (Grand Total),107.3233748681979
2019-07-01,Headline (Grand Total),107.2697805818003
2019-08-01,Headline (Grand Total),107.79099377031322
2019-09-01,Headline (Grand Total),108.4587351579904
2019-10-01,Headline (Grand Total),108.52560044113743
2019-11-01,Headline (Grand Total),108.51446002752097
2019-12-01,Headline (Grand Total),108.77207508722671
2020-01-01,Headline (Grand Total),109.12111025286382
2020-02-01,Headline (Grand Total),109.34000581407275
2020-03-01,Headline (Grand Total),109.2076448477063
2020-04-01,Headline (Grand Total),110.18703347922153
2020-05-01,Headline (Grand Total),110.58106743056192
2020-06-01,Headline (Grand Total),110.94713759481999
2020-07-01,Headline (Grand Total),110.7430677711273
2020-08-01,Headline (Grand Total),110.99647596746617
2020-09-01,Headline (Grand Total),111.33573306423071
2020-10-01,Headline (Grand Total),111.81295228223223
2020-11-01,Headline (Grand Total),111.23864134486327
2020-12-01,Headline (Grand Total),111.44244143792007
2021-01-01,Headline (Grand Total),111.30949732367691
2021-02-01,Headline (Grand Total),111.84558495945438
2021-03-01,Headline (Grand Total),112.17148684288642
2021-04-01,Headline (Grand Total),112.49424345946665
2021-05-01,Headline (Grand Total),112.66774353230562
2021-06-01,Headline (Grand Total),113.14308445463632
2021-07-01,Headline (Grand Total),113.10048137244225
2021-08-01,Headline (Grand Total),113.06379181599249
2021-09-01,Headline (Grand Total),113.73520885577828
2021-10-01,Headline (Grand Total),113.92818841152044
2021-11-01,Headline (Grand Total),114.13373469223122
2021-12-01,Headline (Grand Total),114.6520844337479
2022-01-01,Headline (Grand Total),114.29872210959509
2022-02-01,Headline (Grand Total),115.41859406121301
2022-03-01,Headline (Grand Total),116.37670992653587
2022-04-01,Headline (Grand Total),117.97752689142716
2022-05-01,Headline (Grand Total),119.72445540542479
2022-06-01,Headline (Grand Total),120.88250917453117
2022-07-01,Headline (Grand Total),122.03627889061478
2022-08-01,Headline (Grand Total),123.24353072904623
2022-09-01,Headline (Grand Total),125.10202610329688
2022-10-01,Headline (Grand Total),126.13083369408952
2022-11-01,Headline (Grand Total),126.2136556355559
2022-12-01,Headline (Grand Total),126.38398885651827
2023-01-01,Headline (Grand Total),126.19160728548135
2023-02-01,Headline (Grand Total),126.04309300495795
2023-03-01,Headline (Grand Total),126.86679743866817
2023-04-01,Headline (Grand Total),127.46711087984401
2023-05-01,Headline (Grand Total),127.12840644465746
2023-06-01,Headline (Grand Total),126.7942056138964
2023-07-01,Headline (Grand Total),126.76068780803445
2023-08-01,Headline (Grand Total),127.51285923116089
2023-09-01,Headline (Grand Total),128.45665048587617
2023-10-01,Headline (Grand Total),129.20271519311828
2023-11-01,Headline (Grand Total),129.5031682867408
2023-12-01,Headline (Grand Total),129.67235286666957
2024-01-01,Headline (Grand Total),129.70828378912393
2024-02-01,Headline (Grand Total),130.36792441099686
2024-03-01,Headline (Grand Total),131.03433848675428
2024-04-01,Headline (Grand Total),131.5305739605117
2024-05-01,Headline (Grand Total),131.727872827432
2024-06-01,Headline (Grand Total),131.7719231399003
2024-07-01,Headline (Grand Total),131.77650511474374
2024-08-01,Headline (Grand Total),132.01611475809196
2024-09-01,Headline (Grand Total),132.34067265776707
2024-10-01,Headline (Grand Total),133.00661181259343
2024-11-01,Headline (Grand Total),133.30927235509546
2024-12-01,Headline (Grand Total),133.9121895074979
2025-01-01,Headline (Grand Total),134.3264853148839
2025-02-01,Headline (Grand Total),135.18608983372744
2025-03-01,Headline (Grand Total),135.43100670149892
2025-04-01,Headline (Grand Total),136.09237872036053
2025-05-01,Headline (Grand Total),136.76633215998467
2025-06-01,Headline (Grand Total),136.90001763705735
2025-07-01,Headline (Grand Total),136.72506029812996
2025-08-01,Headline (Grand Total),136.9713655376713
2025-09-01,Headline (Grand Total),137.61044346324263
2025-10-01,Headline (Grand Total),137.58553042199196
2025-11-01,Headline (Grand Total),137.46496842763605
2025-12-01,Headline (Grand Total),138.10933818139782
2026-01-01,Headline (Grand Total),138.57677305941496
2026-02-01,Headline (Grand Total),139.06047410492033
2026-03-01,Headline (Grand Total),139.2342382072317
2026-04-01,Headline (Grand Total),140.12864045761992
2026-05-01,Headline (Grand Total),141.09013761842616
2026-06-01,Headline (Grand Total),141.96890594098193
2026-07-01,Headline (Grand Total),142.2450069755143
2026-08-01,Headline (Grand Total),142.63845824429825
